"scenario","N","T","r_true","r_est","rank_misspec_add","K","SNR_target","sigma2","N1k","T1k","N2k","T2k","c_ell","c_u","rep","method","xy_type","mu_true","mu_hat","sq_err"
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,35,43,65,37,0.399513726949551,1.65621899324255,419,"oracle_pool","leading_eigenvectors_U2V2",-0.201327370101143,-0.199970619187762,1.84077304096138e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,35,43,65,37,0.399513726949551,1.65621899324255,419,"oracle_nopool","leading_eigenvectors_U2V2",-0.201327370101143,-0.232822274530546,0.000991929005017243
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,35,43,65,37,0.399513726949551,1.65621899324255,419,"oracle_local","leading_eigenvectors_U2V2",-0.201327370101143,-0.31397114115516,0.0126886191572699
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,52,39,48,41,0.476161832226408,1.48695368915378,420,"real_pool_misspec","leading_eigenvectors_U2V2",-0.248404636167359,-0.251841494833694,1.18119974923641e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,52,39,48,41,0.476161832226408,1.48695368915378,420,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.248404636167359,0.0258576415143973,0.0752197969591848
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,39,48,41,0.476161832226408,1.48695368915378,420,"oracle_pool","leading_eigenvectors_U2V2",-0.248404636167359,-0.238859832275835,9.11032813276424e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,39,48,41,0.476161832226408,1.48695368915378,420,"oracle_nopool","leading_eigenvectors_U2V2",-0.248404636167359,-0.272772580892963,0.000593796730150075
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,39,48,41,0.476161832226408,1.48695368915378,420,"oracle_local","leading_eigenvectors_U2V2",-0.248404636167359,-0.324158003167859,0.00573857261191249
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,39,35,61,45,0.424759709462509,1.4750818048659,421,"real_pool_misspec","leading_eigenvectors_U2V2",-0.30416606385363,-0.217778030680866,0.00746289227545848
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,39,35,61,45,0.424759709462509,1.4750818048659,421,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.30416606385363,-0.0136311432558463,0.0844105400867604
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,39,35,61,45,0.424759709462509,1.4750818048659,421,"oracle_pool","leading_eigenvectors_U2V2",-0.30416606385363,-0.305663833846661,2.24331495202516e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,39,35,61,45,0.424759709462509,1.4750818048659,421,"oracle_nopool","leading_eigenvectors_U2V2",-0.30416606385363,0.116724747494548,0.177149075077328
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,39,35,61,45,0.424759709462509,1.4750818048659,421,"oracle_local","leading_eigenvectors_U2V2",-0.30416606385363,-0.07772131422747,0.0512772246332542
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,56,30,24,0.51799887422762,1.63963263950527,422,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0989566674490589,0.00510880669911738,0.0108296229096847
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,56,30,24,0.51799887422762,1.63963263950527,422,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0989566674490589,0.0790738910046473,0.0316948797433385
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,56,30,24,0.51799887422762,1.63963263950527,422,"oracle_pool","leading_eigenvectors_U2V2",-0.0989566674490589,-0.0115890676750209,0.00763309749027648
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,56,30,24,0.51799887422762,1.63963263950527,422,"oracle_nopool","leading_eigenvectors_U2V2",-0.0989566674490589,-0.00800023743495661,0.00827307216091029
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,56,30,24,0.51799887422762,1.63963263950527,422,"oracle_local","leading_eigenvectors_U2V2",-0.0989566674490589,-0.115324444202466,0.000267904115849359
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,55,58,45,22,0.469614914291214,1.80781027232976,423,"real_pool_misspec","leading_eigenvectors_U2V2",0.809800244787962,0.636847453777157,0.0299126679184273
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,55,58,45,22,0.469614914291214,1.80781027232976,423,"real_nopool_misspec","leading_eigenvectors_U2V2",0.809800244787962,0.485886357135604,0.104920206614064
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,55,58,45,22,0.469614914291214,1.80781027232976,423,"oracle_pool","leading_eigenvectors_U2V2",0.809800244787962,0.756577904074108,0.00283261755106153
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,55,58,45,22,0.469614914291214,1.80781027232976,423,"oracle_nopool","leading_eigenvectors_U2V2",0.809800244787962,0.73218403043316,0.00602427673077056
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,55,58,45,22,0.469614914291214,1.80781027232976,423,"oracle_local","leading_eigenvectors_U2V2",0.809800244787962,0.893288501612869,0.00697028902766167
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,68,38,32,42,0.580434484456609,1.47161356496511,424,"real_pool_misspec","leading_eigenvectors_U2V2",-0.554257316791587,-0.479835177103826,0.00553865487570465
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,68,38,32,42,0.580434484456609,1.47161356496511,424,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.554257316791587,-0.187776211769771,0.134308400338012
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,68,38,32,42,0.580434484456609,1.47161356496511,424,"oracle_pool","leading_eigenvectors_U2V2",-0.554257316791587,-0.553302669690151,9.11351088280795e-07
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,68,38,32,42,0.580434484456609,1.47161356496511,424,"oracle_nopool","leading_eigenvectors_U2V2",-0.554257316791587,-0.532430323765086,0.00047641762457893
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,68,38,32,42,0.580434484456609,1.47161356496511,424,"oracle_local","leading_eigenvectors_U2V2",-0.554257316791587,-0.55771892102282,1.19827038536855e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,53,30,27,0.624986743541741,1.52592945685052,425,"real_pool_misspec","leading_eigenvectors_U2V2",-0.338045689502323,-0.237903090117991,0.0100285402114507
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,53,30,27,0.624986743541741,1.52592945685052,425,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.338045689502323,-0.35186744120806,0.000191040820215053
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,53,30,27,0.624986743541741,1.52592945685052,425,"oracle_pool","leading_eigenvectors_U2V2",-0.338045689502323,-0.323530509600353,0.000210690447586571
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,53,30,27,0.624986743541741,1.52592945685052,425,"oracle_nopool","leading_eigenvectors_U2V2",-0.338045689502323,-0.369357973925785,0.000980459155815792
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,70,53,30,27,0.624986743541741,1.52592945685052,425,"oracle_local","leading_eigenvectors_U2V2",-0.338045689502323,-0.365653454997403,0.000762188715631304
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,44,54,56,26,0.571037893189271,1.45006037706184,426,"real_pool_misspec","leading_eigenvectors_U2V2",-0.507881959411694,-0.501929521148549,3.54315212765548e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,44,54,56,26,0.571037893189271,1.45006037706184,426,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.507881959411694,-0.304269229029624,0.0414581439736418
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,44,54,56,26,0.571037893189271,1.45006037706184,426,"oracle_pool","leading_eigenvectors_U2V2",-0.507881959411694,-0.549102706098376,0.00169914995740759
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,44,54,56,26,0.571037893189271,1.45006037706184,426,"oracle_nopool","leading_eigenvectors_U2V2",-0.507881959411694,-0.603909349005886,0.00922125955227471
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,44,54,56,26,0.571037893189271,1.45006037706184,426,"oracle_local","leading_eigenvectors_U2V2",-0.507881959411694,-0.598359974085915,0.00818627113938849
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,59,43,41,37,0.474259928050066,1.5639815345076,427,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0457252591405576,-0.00877881877937526,0.0013650394553624
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,59,43,41,37,0.474259928050066,1.5639815345076,427,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0457252591405576,-0.0680196490702951,0.000497039822339181
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,59,43,41,37,0.474259928050066,1.5639815345076,427,"oracle_pool","leading_eigenvectors_U2V2",-0.0457252591405576,-0.0529448132481005,5.21219615117398e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,59,43,41,37,0.474259928050066,1.5639815345076,427,"oracle_nopool","leading_eigenvectors_U2V2",-0.0457252591405576,-0.126638504848764,0.00654695333103658
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,59,43,41,37,0.474259928050066,1.5639815345076,427,"oracle_local","leading_eigenvectors_U2V2",-0.0457252591405576,-0.0377644265917256,6.33748548705431e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,50,33,50,47,0.542726958131197,1.57889025744824,428,"real_pool_misspec","leading_eigenvectors_U2V2",0.188947673739243,0.191909870175904,8.77460772936868e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,50,33,50,47,0.542726958131197,1.57889025744824,428,"real_nopool_misspec","leading_eigenvectors_U2V2",0.188947673739243,0.285885294001664,0.00939690222214135
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,50,33,50,47,0.542726958131197,1.57889025744824,428,"oracle_pool","leading_eigenvectors_U2V2",0.188947673739243,0.211976172851433,0.000530311771360126
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,50,33,50,47,0.542726958131197,1.57889025744824,428,"oracle_nopool","leading_eigenvectors_U2V2",0.188947673739243,0.419765786982877,0.0532770014013511
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,50,33,50,47,0.542726958131197,1.57889025744824,428,"oracle_local","leading_eigenvectors_U2V2",0.188947673739243,0.173584812379418,0.00023601750916119
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,47,32,53,48,0.428295707985188,1.43576296218598,429,"real_pool_misspec","leading_eigenvectors_U2V2",0.0212861510533669,0.117929179533407,0.00933987495379385
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,47,32,53,48,0.428295707985188,1.43576296218598,429,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0212861510533669,0.0696111834846991,0.00233530875948931
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,47,32,53,48,0.428295707985188,1.43576296218598,429,"oracle_pool","leading_eigenvectors_U2V2",0.0212861510533669,0.00709999730069201,0.000201246958294531
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,47,32,53,48,0.428295707985188,1.43576296218598,429,"oracle_nopool","leading_eigenvectors_U2V2",0.0212861510533669,0.126892940461836,0.0111527939691648
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,47,32,53,48,0.428295707985188,1.43576296218598,429,"oracle_local","leading_eigenvectors_U2V2",0.0212861510533669,0.0957322538555088,0.00554222222242708
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,52,36,48,44,0.450322082279151,1.52491044259929,430,"real_pool_misspec","leading_eigenvectors_U2V2",0.155792211267999,0.138523175762254,0.000298219587298654
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,52,36,48,44,0.450322082279151,1.52491044259929,430,"real_nopool_misspec","leading_eigenvectors_U2V2",0.155792211267999,0.164344408018073,7.31400692519832e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,36,48,44,0.450322082279151,1.52491044259929,430,"oracle_pool","leading_eigenvectors_U2V2",0.155792211267999,0.162235442038447,4.15152227612551e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,36,48,44,0.450322082279151,1.52491044259929,430,"oracle_nopool","leading_eigenvectors_U2V2",0.155792211267999,0.232317986183437,0.00585619422640839
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,52,36,48,44,0.450322082279151,1.52491044259929,430,"oracle_local","leading_eigenvectors_U2V2",0.155792211267999,0.13993871288866,0.000251333410863698
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,43,45,57,35,0.320335471862828,1.74806179073808,431,"real_pool_misspec","leading_eigenvectors_U2V2",-0.263295996686751,-0.39717982938241,0.017924880657279
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,43,45,57,35,0.320335471862828,1.74806179073808,431,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.263295996686751,-0.148968469273491,0.0130707835244297
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,43,45,57,35,0.320335471862828,1.74806179073808,431,"oracle_pool","leading_eigenvectors_U2V2",-0.263295996686751,-0.312813402099292,0.00245197343878994
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,43,45,57,35,0.320335471862828,1.74806179073808,431,"oracle_nopool","leading_eigenvectors_U2V2",-0.263295996686751,-0.190826727905164,0.00525179491773797
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,43,45,57,35,0.320335471862828,1.74806179073808,431,"oracle_local","leading_eigenvectors_U2V2",-0.263295996686751,-0.248234814546883,0.000226839207450276
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,60,53,40,27,0.399834069862504,1.42038716463587,432,"real_pool_misspec","leading_eigenvectors_U2V2",-0.353906829517701,-0.298501938771788,0.00306970191856658
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,60,53,40,27,0.399834069862504,1.42038716463587,432,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.353906829517701,-0.159442225874321,0.037816482070177
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,60,53,40,27,0.399834069862504,1.42038716463587,432,"oracle_pool","leading_eigenvectors_U2V2",-0.353906829517701,-0.333429347899941,0.000419327253405684
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,60,53,40,27,0.399834069862504,1.42038716463587,432,"oracle_nopool","leading_eigenvectors_U2V2",-0.353906829517701,-0.19262535831935,0.0260117129519045
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,60,53,40,27,0.399834069862504,1.42038716463587,432,"oracle_local","leading_eigenvectors_U2V2",-0.353906829517701,-0.34043875469636,0.000181389039393245
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,67,42,33,38,0.332828176395622,1.83567700248859,433,"real_pool_misspec","leading_eigenvectors_U2V2",-0.112753211373375,-0.116851880304125,1.67990870038989e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,67,42,33,38,0.332828176395622,1.83567700248859,433,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.112753211373375,-0.166713299870854,0.00291169115065579
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,67,42,33,38,0.332828176395622,1.83567700248859,433,"oracle_pool","leading_eigenvectors_U2V2",-0.112753211373375,-0.085705409337028,0.00073158359499741
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,67,42,33,38,0.332828176395622,1.83567700248859,433,"oracle_nopool","leading_eigenvectors_U2V2",-0.112753211373375,-0.214869268042457,0.0104276890296431
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,67,42,33,38,0.332828176395622,1.83567700248859,433,"oracle_local","leading_eigenvectors_U2V2",-0.112753211373375,-0.0850752002430223,0.00076607230013192
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,34,41,66,39,0.421879814686607,1.77115880012763,434,"real_pool_misspec","leading_eigenvectors_U2V2",0.492393726284496,0.498107400920978,3.26460778515826e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,34,41,66,39,0.421879814686607,1.77115880012763,434,"real_nopool_misspec","leading_eigenvectors_U2V2",0.492393726284496,0.203705752111137,0.0833407464323181
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,34,41,66,39,0.421879814686607,1.77115880012763,434,"oracle_pool","leading_eigenvectors_U2V2",0.492393726284496,0.516735279469634,0.000592511211464906
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,34,41,66,39,0.421879814686607,1.77115880012763,434,"oracle_nopool","leading_eigenvectors_U2V2",0.492393726284496,0.473321102471484,0.000363764979112685
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,34,41,66,39,0.421879814686607,1.77115880012763,434,"oracle_local","leading_eigenvectors_U2V2",0.492393726284496,0.516330141597811,0.000572951978051502
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,33,34,67,46,0.519493617203464,1.72374489342061,435,"real_pool_misspec","leading_eigenvectors_U2V2",-0.500476310569771,-0.496112354970459,1.90441084727682e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,33,34,67,46,0.519493617203464,1.72374489342061,435,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.500476310569771,-0.364572274391238,0.0184699070496161
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,33,34,67,46,0.519493617203464,1.72374489342061,435,"oracle_pool","leading_eigenvectors_U2V2",-0.500476310569771,-0.449356368120914,0.00261324851597452
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,33,34,67,46,0.519493617203464,1.72374489342061,435,"oracle_nopool","leading_eigenvectors_U2V2",-0.500476310569771,-0.581883844526536,0.00662718658492182
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,33,34,67,46,0.519493617203464,1.72374489342061,435,"oracle_local","leading_eigenvectors_U2V2",-0.500476310569771,-0.506969897549975,4.21666718694659e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,41,34,59,46,0.379821438605257,1.48924559087844,436,"real_pool_misspec","leading_eigenvectors_U2V2",0.424552387459005,0.608023811289508,0.033661763362392
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,41,34,59,46,0.379821438605257,1.48924559087844,436,"real_nopool_misspec","leading_eigenvectors_U2V2",0.424552387459005,0.224563419995834,0.039995587106985
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,41,34,59,46,0.379821438605257,1.48924559087844,436,"oracle_pool","leading_eigenvectors_U2V2",0.424552387459005,0.420428444518269,1.70069053784406e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,41,34,59,46,0.379821438605257,1.48924559087844,436,"oracle_nopool","leading_eigenvectors_U2V2",0.424552387459005,0.634031767808765,0.0438816107917197
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,41,34,59,46,0.379821438605257,1.48924559087844,436,"oracle_local","leading_eigenvectors_U2V2",0.424552387459005,0.401750910161576,0.000519907366945162
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,53,42,47,38,0.498170837399984,1.65770963186212,437,"real_pool_misspec","leading_eigenvectors_U2V2",0.287351058297406,0.199450363555823,0.00772653213605297
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,53,42,47,38,0.498170837399984,1.65770963186212,437,"real_nopool_misspec","leading_eigenvectors_U2V2",0.287351058297406,0.263340793222104,0.000576492828986268
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,53,42,47,38,0.498170837399984,1.65770963186212,437,"oracle_pool","leading_eigenvectors_U2V2",0.287351058297406,0.346039570511543,0.00344434146590884
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,53,42,47,38,0.498170837399984,1.65770963186212,437,"oracle_nopool","leading_eigenvectors_U2V2",0.287351058297406,0.343985861019893,0.00320750087941502
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,53,42,47,38,0.498170837399984,1.65770963186212,437,"oracle_local","leading_eigenvectors_U2V2",0.287351058297406,0.226209801115417,0.00373825332979418
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,61,41,39,39,0.356398486296225,1.50653781023447,438,"real_pool_misspec","leading_eigenvectors_U2V2",-0.114600061553012,-0.152234814964928,0.0014163746643757
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,61,41,39,39,0.356398486296225,1.50653781023447,438,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.114600061553012,-0.0323936070900999,0.0067579011553629
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,61,41,39,39,0.356398486296225,1.50653781023447,438,"oracle_pool","leading_eigenvectors_U2V2",-0.114600061553012,-0.116066202523878,2.14956934645004e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,61,41,39,39,0.356398486296225,1.50653781023447,438,"oracle_nopool","leading_eigenvectors_U2V2",-0.114600061553012,-0.0348481352483682,0.00636036974930139
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,61,41,39,39,0.356398486296225,1.50653781023447,438,"oracle_local","leading_eigenvectors_U2V2",-0.114600061553012,-0.169986009075155,0.00306760318292556
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,69,55,31,25,0.349790633388649,1.36458880806969,439,"real_pool_misspec","leading_eigenvectors_U2V2",-0.167296059960436,-0.230138557311495,0.00394917947331783
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,69,55,31,25,0.349790633388649,1.36458880806969,439,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.167296059960436,-0.243442037669956,0.00579820992133873
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,69,55,31,25,0.349790633388649,1.36458880806969,439,"oracle_pool","leading_eigenvectors_U2V2",-0.167296059960436,-0.227609865750267,0.00363775516885344
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,69,55,31,25,0.349790633388649,1.36458880806969,439,"oracle_nopool","leading_eigenvectors_U2V2",-0.167296059960436,-0.343397463673661,0.0310117043897685
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,69,55,31,25,0.349790633388649,1.36458880806969,439,"oracle_local","leading_eigenvectors_U2V2",-0.167296059960436,-0.180361482941744,0.00017070527768049
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,38,57,62,23,0.528376645887174,1.58122356310299,440,"real_pool_misspec","leading_eigenvectors_U2V2",-0.323174916171323,-0.263104235770531,0.00360848664381411
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,38,57,62,23,0.528376645887174,1.58122356310299,440,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.323174916171323,-0.513376908265433,0.0361767977965677
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,38,57,62,23,0.528376645887174,1.58122356310299,440,"oracle_pool","leading_eigenvectors_U2V2",-0.323174916171323,-0.327203204216231,1.62271045727452e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,38,57,62,23,0.528376645887174,1.58122356310299,440,"oracle_nopool","leading_eigenvectors_U2V2",-0.323174916171323,-0.357520313006666,0.00117960628377715
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,38,57,62,23,0.528376645887174,1.58122356310299,440,"oracle_local","leading_eigenvectors_U2V2",-0.323174916171323,-0.326767119990502,1.29039282785227e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,40,43,60,37,0.565856663078933,1.81373121376252,441,"real_pool_misspec","leading_eigenvectors_U2V2",0.0835351461923731,0.347825887848882,0.0698495961253475
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,40,43,60,37,0.565856663078933,1.81373121376252,441,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0835351461923731,0.0108289173337738,0.00528619571483902
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,40,43,60,37,0.565856663078933,1.81373121376252,441,"oracle_pool","leading_eigenvectors_U2V2",0.0835351461923731,0.0657502297138929,0.000316303254146518
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,40,43,60,37,0.565856663078933,1.81373121376252,441,"oracle_nopool","leading_eigenvectors_U2V2",0.0835351461923731,0.16504939180306,0.00664457223747938
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,5,1,0.0036,40,43,60,37,0.565856663078933,1.81373121376252,441,"oracle_local","leading_eigenvectors_U2V2",0.0835351461923731,0.127770133914774,0.00195673413880096
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,49,30,31,0.604384376454678,1.94733681079782,442,"real_pool_misspec","leading_eigenvectors_U2V2",0.0651775900333017,0.032422050751335,0.00107292535365246
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,5,1,0.0036,70,49,30,31,0.604384376454678,1.94733681079782,442,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0651775900333017,-0.0655496736706762,0.0170896174755294
